"CheckinId","UserName","Light","Smooth","Clean","Sweet","Woody","Zippy","Strong","Hoppy","Floral","Citrus","Milk","Dark","Creamy","Mouthfeel","Soft","Boozy","Caramel","Oatmeal","Dry","Malty","Piney","Grassy","Tart","Sour","Salty","Fruity","Heat","Bitter","Coffee","Roasty","Chocolate","Juicy","Funky","Acidic","Crushable","LocationName","LocationId","BeerId","BeerName","BeerRating"
"526212028","tim.manley",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"The Crying Room","5773162","1287730","Jolly Rodger (2015)",4.5
"524702132","tim.manley",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Atlanta Braves All-Star Grill","697172","400287","Hop Dang Diggity",3.75
"524537415","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","29982","Royal Extra Stout",3.5
"524537383","tim.manley",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","29982","Royal Extra Stout",3.5
"524032080","tim.manley",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","1199","Guinness Foreign Extra Stout",3.5
"524016960","tim.manley",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","4667","Ichiban (Ichiban Shibori) (<U+4E00><U+756A><U+643E><U+308A>)",3
"523961108","tim.manley",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","5860","Heineken",3
"523952774","tim.manley",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","20725","Piton",3.25
"523567705","tim.manley",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","1199","Guinness Foreign Extra Stout",3.5
"523476130","tim.manley",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","17377","Kingfisher Premium Lager",3.75
"523447101","tim.manley",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","20725","Piton",3.25
"522931374","tim.manley",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandals Grande St Lucian Spa and Beach Resort Hotel","1322429","4010","Stella Artois",3
"522412407","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W XYZ Bar","579526","1353","Goose IPA",2.25
"522394100","tim.manley",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W XYZ Bar","579526","3942","Samuel Adams OctoberFest",3.25
"522275006","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty Union Bar & Grille","173776","2317737","Fathom IPA",4
"522273997","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty Union Bar & Grille","173776","238937","Chasin' Freshies",4.25
"521830605","tim.manley",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","15180","Oktoberfest Märzen / Original Münchner Märzen",3.75
"521809556","tim.manley",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","15180","Oktoberfest Märzen / Original Münchner Märzen",3.75
"521783755","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","10050","Double Jack",5
"521747691","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1770068","21st Birthday IPA",4
"521735121","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1770068","21st Birthday IPA",4
"521734838","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","10050","Double Jack",5
"521123127","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","3825","Festbier",4
"521118008","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","185391","Citra Hopped Live Pale Ale",3.75
"521116201","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","967132","Tangier",4
"518993672","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","3825","Festbier",4
"518983868","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","3825","Festbier",4
"518977867","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","5742","2XIPA",4.75
"518974684","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","551620","Hop Knife",4.25
"518416266","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","2299238","Blackboard Series (no. 7) Black Forest Cake Stout",4
"518389913","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","2233097","Scratch 299 - Weizenbock",3.25
"518366535","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","4039","IPA",4
"518335202","tim.manley",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","185391","Citra Hopped Live Pale Ale",3.75
"518311589","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","3825","Festbier",4
"518256749","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","71016","Perpetual IPA",3.5
"518256406","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","551620","Hop Knife",4.25
"517124232","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","2299238","Blackboard Series (no. 7) Black Forest Cake Stout",4
"517119441","tim.manley",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Crying Room","5773162","2299238","Blackboard Series (no. 7) Black Forest Cake Stout",4
"516816739","tim.manley",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","3787","Golden Monkey",4.25
"516723215","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aronimink Golf Club","67070","16649","Traditional Lager",2
"514486331","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","2095971","Blackboard Series (no. 06) Peach Belgian Blonde w/ Coriander",4
"514478446","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1067966","Day Without a Dawn",2.75
"514448420","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1067966","Day Without a Dawn",2.75
"513419513","tim.manley",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"The Crying Room","5773162","1067966","Day Without a Dawn",2.75
"513111896","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1260626","Wet Dreamin'",3.5
"513098780","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","1260626","Wet Dreamin'",3.5
"513091645","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lawrence Street Seafood","5531448","1260626","Wet Dreamin'",3.5
"512961067","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","354983","RecreationAle",3.5
"512811545","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","2030191","conshoHOPFEN",4.25
"512809634","tim.manley",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Movie Tavern","3982945","1260755","Wild West Coast IPA",3.5
"512484873","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1431569","Life Coach",3.5
"512484385","tim.manley",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1519726","Type A",4.25
"510038083","tim.manley",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taphouse 23","695816","4996","Punkin Ale",3.5
"509993881","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taphouse 23","695816","1015489","Hoppy Ki Yay",3.75
"509539201","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","16606","Exit 6 - Wallonian Rye",3.75
"509478525","tim.manley",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The Crying Room","5773162","1887578","Jubilee",3.75
"507720324","tim.manley",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sysco Foods Offices","6798568","154873","Mango Ginger",4
"507558852","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","118863","Red Fish",3.25
"507539986","tim.manley",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"","0","4589","Breakfast Stout",5
"507425832","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boxcar Brew Pub","2297028","2260206","S.M.A.S.H. Car",3.75
"507392329","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boxcar Brew Pub","2297028","2286722","Chramal IPA",4
"506762690","tim.manley",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","6730","World Wide Stout",4.75
"502167449","tim.manley",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Levante At The Stables","6332624","84266","Drachenstadt - Oktoberfest Lager",4.5
"502129681","tim.manley",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Levante At The Stables","6332624","1912953","Anti-Clockwise Vanilla Porter",4
"502097472","tim.manley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Levante At The Stables","6332624","1734956","Cloudy And Cumbersome",3.5
"502059416","tim.manley",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Levante At The Stables","6332624","2038819","Citra Hop Necessity",3.5
"502044250","tim.manley",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Levante At The Stables","6332624","1192406","Green Horizon",3.75
"499783170","tim.manley",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victory Brewing Company - Parkesburg","598459","2163989","Home Grown",4
"499767082","tim.manley",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victory Brewing Company - Parkesburg","598459","308578","White Monkey",4
