CheckinId,UserName,Light,Smooth,Clean,Sweet,Woody,Zippy,Strong,Hoppy,Floral,Citrus,Milk,Dark,Creamy,Mouthfeel,Soft,Boozy,Caramel,Oatmeal,Dry,Malty,Piney,Grassy,Tart,Sour,Salty,Fruity,Heat,Bitter,Coffee,Roasty,Chocolate,Juicy,Funky,Acidic,Crushable,IBU,ABV,Style,LocationName,LocationId,BeerId,BeerName,BeerRating
136530613,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0.1000,Winter Ale,Central Market,185393,8767,Delirium Noël / Christmas,5
135305123,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0700,Mead - Braggot,Hullabaloo Diner,171883,442289,Po-Cha-Na-Quar-Hip,4
135273176,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0820,Belgian Dubbel,,0,255931,Christmas Ale,3
135272570,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0.0660,Porter - Other,,0,379473,Contract Killer,4.5
135250400,JohnSanterre,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0720,Winter Warmer,O'Bannon's TapHouse,5763,487795,Sailing Santa,3
135143718,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0.0580,Lager - Munich Dunkel,Saltgrass Steak House,2049790,479474,Mother In Lager,3
135092198,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0550,Sour - Ale,Hullabaloo Diner,171883,394451,Silly Sour,4
135091817,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Cream Ale,Hullabaloo Diner,171883,900455,Cream Ale,3.5
135088451,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Porter - Other,Hullabaloo Diner,171883,900454,Smoked Porter,3
134214993,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0900,Stout - American Imperial / Double,,0,819600,Miles Davis' Bitches Brew (2014),4
134207969,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50,0.0800,Stout - American Imperial / Double,,0,17965,Java Stout,3.5
134207827,JohnSanterre,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0.0650,IPA - American,,0,344214,Kentucky IPA,3.5
133774146,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,0.1500,Stout - American Imperial / Double,The Social House - Addison,77168,8343,Bourbon County Brand Stout,5
133711337,JohnSanterre,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,27,0.0550,Schwarzbier,Rahr & Sons Brewing Co.,3556,5027,Ugly Pug,3.5
133709557,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0800,Winter Warmer,Rahr & Sons Brewing Co.,3556,5033,Winter Warmer,3.5
133700267,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0680,IPA - American,Rahr & Sons Brewing Co.,3556,5028,Stormcloud,3.5
133561876,JohnSanterre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Cider - Perry,Barley-Hoppers Drafthouse,1306237,3603,Ace Perry Cider,3
133561689,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0500,Hefeweizen,Barley-Hoppers Drafthouse,1306237,14564,Franziskaner Hefe-Weissbier Naturtrüb,3.5
133561352,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0.0900,Stout - Other,Barley-Hoppers Drafthouse,1306237,682855,Salted Belgian Chocolate Stout (Lips of Faith),4
133560876,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0970,Belgian Quad,Barley-Hoppers Drafthouse,1306237,6765,Three Philosophers,4
133560614,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0.0610,Pumpkin / Yam Beer,Barley-Hoppers Drafthouse,1306237,5655,Pumpkin Ale,2.5
133560421,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.1100,Strong Ale - American,Barley-Hoppers Drafthouse,1306237,80263,Double Bastard Ale,4
133533221,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0900,Stout - American Imperial / Double,Barley-Hoppers Drafthouse,1306237,215565,Samuel Adams Merry Maker Gingerbread Stout,3.5
133532656,JohnSanterre,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,25,0.0600,Stout - Milk / Sweet,Barley-Hoppers Drafthouse,1306237,82680,Milk Stout Nitro,4
133514526,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0850,Pumpkin / Yam Beer,,0,239137,Krunkin Pumpkin,3
133504977,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0.0840,Belgian Tripel,The Mill Wine Bar,1762699,6511,Tripel Karmeliet,3.5
133260866,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1100,Scotch Ale / Wee Heavy,,0,866576,Cognac Barrel Aged Scotch Silly,3.5
132771311,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0.0430,English Bitter,,0,6469,Honkers Ale,3
132600428,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0.0660,Porter - Other,,0,379473,Contract Killer,4.5
132600028,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,0.0650,IPA - American,Blackwater Draw Brewing Company (303 CSTX),768950,860625,Fresh Hop (Equinox),3.5
132599416,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0760,Spiced / Herbed Beer,Blackwater Draw Brewing Company (303 CSTX),768950,475086,Zucchini Bread Beer,3
132589994,JohnSanterre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0.0620,Brown Ale - American,Blackwater Draw Brewing Company (303 CSTX),768950,424789,Silt Brown Ale,3.5
131547909,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1200,Strong Ale - American,,0,743419,Double DBA (2014),4.5
131547601,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1000,Strong Ale - American,Petrol Station,6878,749596,Divine Reserve No. 14 (Tequila Barrel Aged),4.5
131547038,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.1110,Scotch Ale / Wee Heavy,Petrol Station,6878,6830,Backwoods Bastard,4.5
131522976,JohnSanterre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.1500,Barleywine - American,Petrol Station,6878,818,Olde School,4
131518218,JohnSanterre,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.1800,IPA - Triple,Petrol Station,6878,3950,120 Minute IPA,5
131517401,JohnSanterre,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0.1020,Stout - Imperial / Double,,0,31548,Imperial Stout,3.5
131516696,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1000,Pumpkin / Yam Beer,Petrol Station,6878,424847,Pumpkinator (2013),4
129602633,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1200,Stout - American Imperial / Double,Texas Beer Garden,1115109,712369,Extremely Angry Beast,5
129599654,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0900,Stout - American Imperial / Double,Texas Beer Garden,1115109,735140,The Muddy,3
129598418,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.1000,Pumpkin / Yam Beer,Texas Beer Garden,1115109,442744,Kentucky Pumpkin Barrel Ale,4.5
129594210,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.1162,Scotch Ale / Wee Heavy,Texas Beer Garden,1115109,442721,Perpetual Peace,4
129591875,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.1162,Scotch Ale / Wee Heavy,Texas Beer Garden,1115109,442721,Perpetual Peace,4
129590623,JohnSanterre,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0700,Strong Ale - American,Texas Beer Garden,1115109,676702,Station 68 1.0,3
129590397,JohnSanterre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,0.0530,Fruit Beer,Texas Beer Garden,1115109,787999,Prickly Pear Wheat,3
129565037,JohnSanterre,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.1500,Stout - American Imperial / Double,Texas Beer Garden,1115109,294678,Paradox Isle Of Arran (15%),5
129554153,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,0.1100,Porter - Imperial / Double,Texas Beer Garden,1115109,145409,Bourbon Barrel Hellfighter (BBH),5
129552931,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.1150,Belgian Quad,Texas Beer Garden,1115109,731411,F.U.N. Series 011: Portée D'or,5
129551786,JohnSanterre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,0.1000,IPA - Imperial / Double,Texas Beer Garden,1115109,622654,F.U.N. Series 010: Bodacious,5
129550420,JohnSanterre,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20,0.0690,Porter - American,,0,548140,Sex Panther,3
129549894,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1080,Porter - Imperial / Double,Texas Beer Garden,1115109,500519,F.U.N. Series 007: Bourbon Barrel Hellfighter,5
129547572,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1100,Porter - Imperial / Double,Texas Beer Garden,1115109,372549,F.U.N. Series 005: Bourbon Barrel Aged Hellfighter,5
128219914,JohnSanterre,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1200,Mead - Other,Texas Renaissance Festival,104609,501872,Texas Renaissance Festival Mead,3
127576420,JohnSanterre,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0.0880,IPA - Belgian,Petrol Station,6878,6388,A Little Sumpin' Wild Ale,4
127359927,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.1100,Strong Ale - American,,0,850925,Double Bastard Ale (2014),4.5
126820793,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1000,Scotch Ale / Wee Heavy,Growler's Beer and Wine To Go,574467,648639,Royal Standard,1.5
126819927,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.1200,Belgian Quad,,0,580354,Not The Stoic,3.5
126819155,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0.0400,Pumpkin / Yam Beer,Growler's Beer and Wine To Go,574467,248362,Pumpkin Lambicus,2.5
126818511,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0.0900,Pumpkin / Yam Beer,Growler's Beer and Wine To Go,574467,847489,Pumpkin Spice Latte,3.5
126085560,JohnSanterre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65,0.1050,Stout - American Imperial / Double,Whole Foods Market,490503,4744,Ten FIDY,3.5
125740533,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0.0900,Stout - Other,,0,682855,Salted Belgian Chocolate Stout (Lips of Faith),4
125022146,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0.1300,Stout - American Imperial / Double,,0,496512,Bishop’s Barrel No. 6,5
124964398,JohnSanterre,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0.1130,Stout - Russian Imperial,,0,754392,Bishop's Barrel No. 7,4.5
124963727,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0.0540,Brown Ale - American,,0,505643,"Voodoo Doughnut Pretzel, Raspberry & Chocolate Ale",3
124219346,JohnSanterre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0600,IPA - American,,0,3952,60 Minute IPA,4
123440525,JohnSanterre,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,0.0690,Stout - Milk / Sweet,,0,462825,Queen's Tits,4
123093598,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.0840,IPA - Belgian,Petrol Station,6878,209120,Stone Cali-Belgique IPA (Aged in Red Wine Barrels),4
123075490,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0820,Saison / Farmhouse Ale,Petrol Station,6878,605816,"Stone ""The Tiger Cub"" Saison aged in White Wine Barrels",5
123074758,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0.0850,Pale Ale - Belgian,Petrol Station,6878,787104,Stone Arbalest,4
123042839,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.1100,Stout - Russian Imperial,Petrol Station,6878,848757,Stone ESPRESSO Imperial Russian Stout,4
123041094,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0.0810,Stout - Milk / Sweet,Petrol Station,6878,738632,Xocoveza (2014),4
123015819,JohnSanterre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.0690,IPA - American,Winston's On Washington,634225,821,Stone IPA,3
122500580,JohnSanterre,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0600,IPA - American,,0,817796,SMaSH Cascade,3.5
121987056,JohnSanterre,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,60,0.1080,Porter - Imperial / Double,,0,667132,Black Butte XXVI,5
121986562,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,0.1130,Porter - Imperial / Double,,0,387273,Black Butte XXV,5
120020335,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0580,Märzen,,0,1827,Hacker-Pschorr Oktoberfest Märzen,3
119970839,JohnSanterre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0700,Pumpkin / Yam Beer,Big Hops - Huebner,1206396,251661,Pumpkin Porter,3.5
119970205,JohnSanterre,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0.0580,Pale Ale - American,Big Hops - Huebner,1206396,11738,OPA (Oatmeal Pale Ale),4
119969838,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0700,IPA - American,Big Hops - Huebner,1206396,791965,Zythophile Belma,4
119969567,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0700,IPA - American,,0,791965,Zythophile Belma,4
119969348,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0660,Märzen,Big Hops - Huebner,1206396,6775,Oktoberfest,3.5
119968787,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,60,0.0830,Stout - Oatmeal,Big Hops - Huebner,1206396,4589,Breakfast Stout,4
119968460,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Stout - Oyster,,0,263308,Oso Knotty Oyster Stout,3
119968181,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0640,IPA - American,,0,59622,Fresh Squeezed IPA,4
119967884,JohnSanterre,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,25,0.0600,Stout - Milk / Sweet,Big Hops - Huebner,1206396,82680,Milk Stout Nitro,4
119967447,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.1020,Belgian Quad,,0,15188,The Sixth Glass,4
119967188,JohnSanterre,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0.1130,Stout - Russian Imperial,,0,754392,Bishop's Barrel No. 7,4.5
119684682,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0860,Pumpkin / Yam Beer,,0,406125,Warlock,4
119684379,JohnSanterre,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0.0860,Pumpkin / Yam Beer,,0,4886,Pumking,5
119684269,JohnSanterre,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0927,Pumpkin / Yam Beer,,0,806558,Nightmare On 1st Street,4.5
119683950,JohnSanterre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0700,Pumpkin / Yam Beer,Fredericksburg Oktoberfest,2143987,4996,Punkin Ale,3.5
119683384,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0590,Märzen,Fredericksburg Oktoberfest,2143987,1547,Spaten Oktoberfest Ur-Märzen / Winter,3
119682641,JohnSanterre,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0480,Lager - Munich Dunkel,,0,11936,Warsteiner Premium Dunkel,3
119682041,JohnSanterre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0470,Schwarzbier,Fredericksburg Oktoberfest,2143987,49132,Krombacher Dark,3
632511877,ShonMohsin,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0.0680,IPA - American,,0,1954934,IPA,4.25
632484792,ShonMohsin,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0.0600,IPA - New England,Oslo,243212,1957147,Big Bunny,3.75
632473081,ShonMohsin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0.0800,IPA - Imperial / Double,Oslo,243212,2708483,Shades of Marble,4.25
632469777,ShonMohsin,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132,0.0850,IPA - Imperial / Double,Oslo,243212,502651,Of Foam And Fury,4.5
632466778,ShonMohsin,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0580,IPA - American,Oslo,243212,179290,Full Sail,3.75
632466125,ShonMohsin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0660,Spiced / Herbed Beer,Oslo,243212,451064,Chipotle Porter,3.5
632463085,ShonMohsin,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48,0.0480,IPA - Session / India Session Ale,Oslo,243212,1540476,Althea,4.5
632462169,ShonMohsin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0.0400,Hefeweizen,,0,783587,Blond,3.5
632459719,ShonMohsin,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,32,0.0450,Stout - Milk / Sweet,Oslo,243212,282923,Buried At Sea,4.25
632438788,ShonMohsin,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,0.0580,IPA - American,,0,437238,Hurricane IPA,4
632252077,ShonMohsin,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0500,IPA - American,,0,2575215,Hop Adventure Series Eureka,4
632186248,ShonMohsin,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,0.0420,Stout - Irish Dry,Rathbaun Hotel Lisdoonvarna,1725931,80574,Guinness Original (Europe),3.75
